DATE,RTWVDAK684NMFRBDAL,RTWVDAL684NMFRBDAL,RTWVDAR684NMFRBDAL,RTWVDAZ684NMFRBDAL,RTWVDCA684NMFRBDAL,RTWVDCO684NMFRBDAL,RTWVDCT684NMFRBDAL,RTWVDDE684NMFRBDAL,RTWVDFL684NMFRBDAL,RTWVDGA684NMFRBDAL,RTWVDHI684NMFRBDAL,RTWVDIA684NMFRBDAL,RTWVDID684NMFRBDAL,RTWVDIL684NMFRBDAL,RTWVDIN684NMFRBDAL,RTWVDKS684NMFRBDAL,RTWVDKY684NMFRBDAL,RTWVDLA684NMFRBDAL,RTWVDMA684NMFRBDAL,RTWVDMD684NMFRBDAL,RTWVDME684NMFRBDAL,RTWVDMI684NMFRBDAL,RTWVDMN684NMFRBDAL,RTWVDMO684NMFRBDAL,RTWVDMS684NMFRBDAL,RTWVDMT684NMFRBDAL,RTWVDNC684NMFRBDAL,RTWVDND684NMFRBDAL,RTWVDNE684NMFRBDAL,RTWVDNH684NMFRBDAL,RTWVDNJ684NMFRBDAL,RTWVDNM684NMFRBDAL,RTWVDNV684NMFRBDAL,RTWVDNY684NMFRBDAL,RTWVDOH684NMFRBDAL,RTWVDOK684NMFRBDAL,RTWVDOR684NMFRBDAL,RTWVDPA684NMFRBDAL,RTWVDRI684NMFRBDAL,RTWVDSC684NMFRBDAL,RTWVDSD684NMFRBDAL,RTWVDTN684NMFRBDAL,RTWVDTX684NMFRBDAL,RTWVDUT684NMFRBDAL,RTWVDVA684NMFRBDAL,RTWVDVT684NMFRBDAL,RTWVDWA684NMFRBDAL,RTWVDWI684NMFRBDAL,RTWVDWV684NMFRBDAL,RTWVDWY684NMFRBDAL
1999-11-01,110.6379,109.2710,109.9417,105.3295,109.7349,114.0474,116.5067,113.0066,99.7234,110.5526,109.8515,114.9797,111.5218,114.0130,116.5920,112.9349,114.8040,104.8782,118.9143,115.0606,119.2569,113.7165,118.7391,113.7386,99.4102,120.9987,110.7781,119.7856,109.4831,115.8727,112.1834,118.9177,121.7051,113.9227,117.5145,105.8501,113.6791,114.6124,113.8989,124.8964,116.9851,112.6493,89.1147,112.0952,109.7763,128.3908,116.7369,117.8408,113.0021,110.7207
1999-12-01,108.9924,109.3105,109.8121,104.9268,109.3734,114.0452,116.8038,113.0916,98.9359,110.2980,108.3578,114.9838,111.3363,113.9348,116.6809,112.5491,114.9573,104.3178,119.1255,115.3135,119.2077,113.8087,118.9377,113.7919,99.3450,120.8776,110.7274,120.6401,108.7998,116.0395,112.2670,117.8383,121.8651,114.0801,117.6238,105.9499,112.9729,114.6192,113.9770,125.0909,117.0328,112.6684,88.5438,112.2741,109.693,128.5788,116.6905,117.9431,112.8469,109.7239
2000-01-01,110.3431,109.0746,109.7205,104.4393,109.2889,114.0278,116.1972,112.5030,98.4739,110.0735,109.7907,114.6700,111.1478,113.3643,116.0094,112.3091,114.6406,104.2255,118.9552,114.8770,118.4608,112.9838,118.6453,113.1125,99.1602,120.1854,110.3422,119.6865,109.1521,115.6605,111.8834,117.4511,121.3395,113.8196,116.8843,105.6263,112.9904,114.0370,113.5774,124.6212,116.4839,112.0407,88.2273,112.2655,109.6975,127.7503,116.5783,117.3542,112.4014,109.1924
2000-02-01,113.5178,110.8220,110.9632,105.1838,110.8660,116.2076,118.1611,113.5859,99.0315,111.7747,113.3668,116.4905,113.0427,114.7548,117.1011,113.8969,116.4509,105.4980,121.0777,117.0216,119.5326,113.7932,120.5769,114.2537,100.2144,121.2090,111.7196,121.2226,111.2202,117.4590,113.7448,118.1547,122.7370,115.6485,118.0197,106.7109,114.6241,115.3640,115.0510,126.3063,118.0026,113.153,88.4685,114.4802,111.8061,129.0283,119.061,118.7894,114.2572,110.1898
2000-03-01,112.8257,111.8335,111.5021,105.6057,111.5598,117.3514,119.6267,114.4290,99.3334,112.6406,112.6064,117.3845,114.4953,115.6907,117.8807,114.4648,117.4232,106.1247,122.4240,118.4255,120.6417,114.5614,121.8966,115.2296,100.9562,122.0305,112.5203,122.6881,111.3672,118.8117,114.8968,118.9610,123.6534,116.8610,118.9424,107.4292,115.3341,116.3839,116.1459,127.5344,119.2636,113.9088,88.3411,115.742,112.5476,130.3784,120.4076,119.7655,115.3664,110.5838
2000-04-01,112.2422,112.6696,111.9678,106.0039,111.8425,117.9192,120.5542,115.1928,99.7131,113.3082,111.8702,118.1645,114.4610,116.4693,118.7431,114.9636,118.2470,106.4473,123.0627,119.3706,121.4644,115.4780,122.6926,116.0642,101.5433,122.8981,113.1260,124.0690,111.5356,119.6824,115.6108,119.0394,124.4558,117.4507,119.8669,108.0327,115.5238,117.1376,116.9638,128.5134,120.3398,114.7001,88.6407,116.1788,113.0938,131.2331,120.8097,120.6076,116.1986,111.0681
2000-05-01,114.7763,115.4429,113.7679,107.9289,114.2159,120.8593,123.6819,117.6742,101.4815,115.8952,114.5417,120.9312,117.0251,119.0635,121.2206,117.4866,121.1115,108.6268,126.2283,122.5570,123.6772,117.6967,125.6290,118.5273,103.3689,125.3372,115.5246,126.9641,113.9471,122.6792,118.5969,120.7279,127.1579,120.3551,122.3645,110.0690,117.7697,119.6953,119.6166,131.5921,123.2318,117.1618,90.0514,119.1739,115.8713,133.9632,124.0137,123.2579,119.1299,113.4646
2000-06-01,113.7047,113.7390,112.6720,108.3198,113.6209,119.1814,121.5314,116.5404,101.2697,114.4350,113.6571,119.2314,116.6983,117.6550,120.0652,116.4360,119.3148,108.1827,124.4069,120.5978,122.2227,116.4791,123.8528,117.2485,102.3033,124.0671,114.5016,124.4711,113.0173,120.6696,116.9405,120.9004,125.9866,118.5607,120.8623,108.8849,117.0120,118.3687,118.1488,129.7277,121.3661,116.2918,90.9759,117.1455,114.2725,132.0495,122.333,121.7716,117.1548,113.4704
2000-07-01,114.9471,113.9514,112.6032,107.5046,113.8323,119.9189,122.1504,116.5156,101.0435,114.7721,115.2080,119.5544,117.3563,117.7717,119.9064,116.5664,119.7321,108.4918,125.2635,121.1968,122.4698,116.2357,124.6606,117.2192,101.8921,123.9219,114.5336,124.7738,113.5037,121.2489,117.3243,121.6705,126.1929,118.9963,120.9288,108.8425,117.8135,118.5297,118.3841,129.9050,121.5437,116.1093,89.7066,117.9531,114.7886,132.6749,123.2316,122.0297,117.7569,113.8944
2000-08-01,115.0969,114.9209,112.9046,107.1847,114.0934,121.0148,123.6764,117.1934,101.0541,115.5383,115.3458,120.4199,117.3135,118.4712,120.3930,116.9612,120.7806,108.5355,126.6141,122.7076,123.1893,116.6863,125.8808,117.8073,102.2410,124.4334,115.0643,126.2347,113.6554,122.6081,118.3798,121.8125,126.9154,120.3040,121.5794,109.2762,118.1595,119.2819,119.2804,131.0202,122.7729,116.4508,88.7917,119.5223,115.7528,133.8217,124.5027,122.8692,118.9168,113.278
2000-09-01,115.1560,116.7803,113.8766,108.4263,115.4360,122.9513,125.9287,118.5696,102.1063,117.1549,115.7158,121.9977,119.1370,119.9898,121.7592,118.1794,122.5817,109.7279,128.8048,125.0716,124.4157,117.7706,127.9645,119.3349,103.6759,125.6180,116.4598,128.2803,114.4647,124.7515,120.4296,122.7202,128.4962,122.1511,122.8782,110.3272,119.2519,120.8392,121.0420,133.0928,124.7605,117.8629,89.4543,121.4309,117.4212,135.3542,126.6271,124.4094,120.6677,114.4758
2000-10-01,117.0051,118.6130,115.3761,109.9737,117.2967,124.8442,127.8993,120.3439,103.0834,119.0309,117.7260,124.0815,120.2827,121.9453,123.7162,120.0573,124.4750,111.4571,130.7986,126.9807,126.3191,119.7147,130.1642,121.2534,105.1373,127.7226,118.1347,130.6848,116.3766,126.5936,122.2690,124.9621,130.4220,123.8861,124.9185,111.8724,121.3048,122.7126,123.0043,135.2193,126.7952,119.6895,90.8098,123.2576,119.1578,137.5281,128.4833,126.446,122.7415,116.4663
2000-11-01,118.2022,119.1759,116.2438,110.2213,117.9459,125.5949,128.4878,121.3106,103.7390,119.8358,118.9190,125.1041,120.9090,123.1066,124.8677,121.0546,125.5725,111.8901,131.6622,127.8168,127.6163,121.0273,131.1005,122.3542,105.4299,128.8903,118.9389,131.8677,117.2637,127.5260,123.1493,126.3179,131.4107,124.7930,126.2644,112.8301,122.4394,123.8351,123.8480,136.1561,127.631,120.5684,90.868,124.1011,119.8901,139.1217,129.1839,127.6589,123.7521,117.7032
2000-12-01,120.4187,117.0105,115.0598,108.6639,117.0241,123.9065,125.7333,119.3167,102.9361,118.1052,120.6285,123.1441,119.7487,121.2175,122.7403,120.0337,123.3636,111.3920,129.6922,125.3201,126.0303,118.9347,128.9209,120.2013,103.4048,126.8495,117.2415,128.6801,116.9998,124.9114,120.9375,127.0945,129.4976,122.5043,124.1675,111.2473,122.4663,121.9086,121.6810,133.5126,124.763,118.5964,89.7253,121.8868,118.3048,137.187,127.5533,125.7288,122.1497,117.3462
2001-01-01,123.3022,116.5524,115.5863,109.6176,117.9824,124.0236,124.7868,119.6626,102.9906,118.2273,122.9299,123.5726,120.4815,121.2399,122.8932,120.8610,123.1711,111.9535,129.4206,124.1580,125.8374,119.2840,128.7756,120.2329,103.0083,126.8333,117.4359,127.4166,118.7025,124.7073,120.9259,128.0154,129.6673,122.2615,124.1437,111.4703,123.6619,121.8352,121.3704,132.8806,125.2251,118.7289,91.2237,121.6533,118.0168,137.2612,127.7521,125.655,121.6452,118.3308
2001-02-01,123.4424,117.8797,116.2491,110.2270,118.6517,125.1562,126.4998,120.6794,103.7032,119.3922,123.4700,124.7466,121.2681,122.5038,124.1272,121.9089,124.5078,112.8316,130.6678,125.9976,127.1478,120.3651,129.8573,121.4475,104.0915,128.1086,118.4580,129.1535,119.2883,126.1394,122.2615,127.1125,131.0448,123.8402,125.4697,112.6239,123.9601,123.0743,122.6370,134.5544,126.1393,119.9572,91.4505,123.2568,119.4766,138.5033,128.9633,126.9106,122.9818,118.7895
2001-03-01,127.1159,119.9248,118.0115,111.0640,120.5224,127.5137,129.0332,122.3424,105.1147,121.5412,127.4669,127.2726,123.3916,124.8412,126.2011,124.3391,126.8701,114.9082,132.9173,128.2588,129.7549,122.3825,132.2608,123.4999,105.3805,130.6240,120.3455,131.7260,121.6384,128.2273,124.4708,128.4173,133.4076,126.1828,127.8869,114.8503,126.5205,125.1252,124.7498,136.8453,128.3273,122.0664,91.7218,125.6496,121.8968,141.3327,131.6152,129.2982,125.6833,121.1721
2001-04-01,129.3968,120.7358,118.4282,111.0095,121.2742,128.7604,130.4278,122.3655,106.0368,122.1902,130.2289,127.8831,124.8347,125.3005,126.3163,125.0461,127.6690,116.3256,134.2660,129.6530,130.3542,122.0852,133.4756,123.6240,105.6199,130.6122,120.8822,132.0887,122.3730,129.1060,125.4166,129.9765,133.6458,127.1407,128.0773,115.3544,128.2122,125.5872,125.5756,137.7931,128.5852,122.384,90.8971,127.119,123.1558,142.0877,133.3776,129.8143,126.7579,122.5194
2001-05-01,128.5352,120.7867,117.7279,110.6978,121.0760,128.8098,130.6518,121.8991,106.7639,122.0359,128.6402,127.2860,124.9407,124.8131,125.6365,124.4829,127.4503,116.2329,134.7281,130.0391,129.6622,120.9753,133.5260,123.0202,105.3112,129.5646,120.5397,131.5153,121.4991,129.2964,125.3427,130.1556,132.7593,127.1784,127.2200,114.6133,128.0458,125.2958,125.5330,137.9625,127.7408,121.7226,90.1478,127.506,123.3017,141.4234,133.5115,129.3712,126.6821,122.1051
2001-06-01,129.2917,121.8286,117.7431,111.2739,121.9867,129.9242,132.1596,122.2853,107.4803,122.7807,129.5002,127.7473,125.9418,125.2160,125.8710,125.0571,128.1741,117.1160,136.3064,131.4972,129.7239,120.6972,134.5246,123.3021,105.7840,129.4395,121.1237,131.9972,121.8824,130.4381,126.4075,131.2328,133.0204,128.1489,127.2606,114.8577,128.9488,125.9137,126.4401,139.2069,127.8036,122.0672,90.2307,128.8563,124.5739,141.79,134.845,129.8837,127.4798,122.5617
2001-07-01,130.3007,121.8077,117.9570,111.4267,122.3193,130.1044,132.0886,122.5386,107.9144,123.0575,130.6664,128.1411,126.1915,125.5271,126.1350,125.4401,128.3607,117.1642,136.3383,131.5394,129.9700,121.0876,134.6203,123.5268,105.9069,129.8657,121.3323,131.9662,122.5268,130.4373,126.4875,131.9519,133.3952,128.0573,127.5555,115.1853,129.4343,126.0794,126.5315,139.1605,128.223,122.3457,90.6138,128.7502,124.6636,142.2065,134.9864,130.1686,127.5552,123.1941
2001-08-01,127.2515,119.6490,116.7998,109.7138,120.0329,127.6218,129.1013,121.1941,107.4004,121.4335,126.9473,126.3998,123.8024,124.1800,124.8818,123.7725,126.4143,115.1181,133.3564,129.0998,129.0847,120.4553,132.0625,122.3024,104.8595,129.1344,119.8169,130.1734,120.4177,128.3037,124.4347,129.8404,132.0966,125.9539,126.5579,114.1416,127.0229,124.4470,124.5637,136.9632,127.0906,121.0817,89.6772,125.9128,122.3974,140.8725,132.6598,128.6353,125.6518,121.3342
2001-09-01,126.9227,120.2478,117.8674,110.6123,120.5713,127.8969,129.5357,122.4354,109.0838,122.3849,127.4079,127.3487,123.9536,125.5085,126.3094,124.7010,127.1572,115.6996,133.3656,129.8828,130.5584,122.2504,132.5317,123.6284,105.5636,130.8581,120.6022,131.4242,121.1390,128.6659,125.0676,130.0066,133.5543,126.3167,128.0987,115.3031,127.3761,125.4281,125.2074,137.8099,128.2301,122.3306,90.9918,125.3558,122.827,142.0533,133.1901,129.8806,126.6663,122.7036
2001-10-01,128.1344,120.8153,118.3238,110.7430,121.0634,128.6680,130.1786,122.6832,109.4389,123.0104,128.7179,127.9847,125.2221,126.1289,126.7586,125.4095,127.7952,116.3516,134.0674,130.4827,131.2187,122.5516,133.2296,123.9751,105.8430,131.2653,121.0235,131.9308,121.8176,129.2909,125.5460,130.2261,134.0727,126.7885,128.6193,115.8349,128.2535,125.9441,125.7779,138.4845,128.7522,122.7577,90.7817,125.9265,123.4221,142.5207,134.3034,130.4544,127.461,123.6557
2001-11-01,128.8957,121.6977,118.9575,110.4955,121.3665,129.5862,131.3194,123.3664,108.0481,123.7962,129.2004,129.1265,126.2704,127.0711,127.8458,126.0215,128.9518,116.4239,135.2574,130.8054,132.4363,123.6960,134.4432,125.0440,106.2778,133.1113,121.6345,133.7428,122.3683,130.4378,126.2949,130.2719,135.2834,127.6569,130.0625,116.5320,128.9975,126.9828,126.8070,139.3608,130.0321,123.5641,90.0536,126.7534,123.9394,144.4184,134.7305,131.562,128.6199,123.7275
2001-12-01,130.4114,121.0968,118.2225,109.7423,121.2942,129.2643,130.4859,122.3286,106.0810,123.2072,130.6863,128.6455,126.2726,126.1321,126.6138,125.7028,127.9724,116.3215,134.7249,129.4459,131.3502,122.3943,133.8151,123.9722,105.5271,131.9055,120.9770,132.4257,122.6049,129.5777,125.7323,129.7535,134.6078,127.0819,128.8280,115.4160,129.3918,126.0791,125.9344,138.0406,129.0128,122.4749,89.2599,126.3941,123.1796,143.5493,134.6633,130.6984,127.8676,122.9203
2002-01-01,133.8563,122.2868,119.3504,110.1603,122.4488,130.5495,131.2488,123.5487,106.8761,124.4279,132.5425,130.3435,127.7861,127.5164,127.9576,127.0247,129.5567,117.3669,136.2850,130.7287,132.5405,123.7306,135.3429,125.2459,105.8500,133.6589,122.1314,133.7981,124.1607,131.1081,127.1390,130.4162,136.0731,128.7787,130.2811,116.4563,130.8362,127.4218,127.0911,139.1904,130.4206,123.6183,89.322,127.9196,124.6328,145.5733,135.679,132.2852,129.3785,125.3377
2002-02-01,134.9344,122.9523,119.7989,110.4731,122.8666,131.0329,132.1114,124.0111,108.6966,125.0502,133.6163,130.8078,128.2018,128.0374,128.2459,127.3941,130.1685,118.1655,137.2094,131.4693,132.6301,123.9018,135.9926,125.3924,108.2001,133.7169,122.5299,134.4126,124.4891,131.8256,127.8470,130.9174,136.6087,129.5941,130.3564,116.9555,131.1801,127.8442,127.4137,139.9961,130.4615,124.1545,89.4957,129.1199,125.4477,145.594,136.2079,132.7737,129.8773,127.2584
2002-03-01,134.1665,122.4531,119.5825,110.2780,122.6030,130.6149,131.5156,123.7142,108.4037,124.5164,132.1859,130.0517,128.0709,127.3784,127.6140,126.8167,129.5230,117.8946,136.6483,130.9395,132.1648,123.2795,135.3437,124.7692,108.5201,133.0021,122.1018,133.6658,123.9181,131.2014,127.4777,130.9625,135.9288,129.1406,129.6353,116.5054,131.0422,127.3016,126.9324,139.4344,129.8994,123.7613,89.3468,128.5619,124.8941,145.367,136.0389,132.1412,129.4314,127.5055
2002-04-01,133.7299,121.9420,119.3183,110.2099,122.3551,130.1356,130.8056,123.3234,107.6246,123.9648,131.4673,129.5476,127.7207,126.7656,127.1530,126.2690,128.8130,117.3614,136.0822,130.3953,131.8549,122.7996,134.6961,124.2922,106.9004,132.4511,121.8396,132.9947,123.5836,130.5760,126.9364,130.9437,135.3713,128.7038,129.0972,115.8879,130.7687,126.7802,126.5212,138.7129,129.6381,123.3478,89.3259,127.5197,124.3921,144.7276,135.4057,131.5907,128.9162,126.9745
2002-05-01,129.5492,119.6601,117.9019,109.8531,120.9697,127.8034,128.1165,122.1518,108.7834,122.1713,127.4388,127.0688,125.5673,124.7881,125.3424,124.4851,126.1831,116.1798,133.2629,128.2291,129.3834,121.0654,131.9422,122.2924,107.7093,129.6288,120.1541,130.0487,121.7795,127.9027,124.7321,129.2087,132.8030,126.5726,126.8512,114.4779,127.9813,124.6928,124.2370,136.3459,127.975,121.9586,90.2372,124.2594,122.0854,141.3241,132.7423,129.2565,126.5873,125.9903
2002-06-01,126.4639,117.5253,116.9760,109.3243,119.5990,125.9210,125.6690,121.0529,111.0575,120.7570,123.9391,125.1382,124.0030,123.3486,123.8358,123.1696,124.0833,115.4942,130.8121,126.2976,127.6687,119.8871,129.7051,120.6684,110.1736,127.5065,118.7396,127.5321,120.3540,125.5290,122.7635,128.2603,130.5760,124.8493,125.1899,113.6871,126.0231,123.0240,122.3256,134.3302,126.7008,120.8058,90.8559,121.8447,120.1271,138.6619,130.6102,127.4958,124.8121,125.6282
2002-07-01,122.8176,115.5646,116.2643,108.1723,117.8364,124.2437,123.5417,119.7571,112.2828,119.3350,122.4359,123.6838,121.8131,122.1787,122.8554,121.9645,122.3612,114.1686,128.2547,124.4183,126.6089,119.5861,127.7788,119.7615,110.5415,126.5843,117.4084,126.3529,118.8575,123.4141,120.6306,126.7248,129.0249,122.8127,124.4814,113.2092,124.0979,121.6989,120.8911,132.4871,125.9408,119.9227,90.6528,118.6842,118.0545,136.8773,128.6543,126.199,123.3353,124.9536
2002-08-01,124.0564,117.1744,117.6932,109.2850,119.0633,125.7806,125.1534,121.2572,113.9114,120.8012,124.4127,125.3000,123.1530,123.8879,124.4283,123.5928,124.0783,115.3442,129.9676,126.0038,128.0569,121.1686,129.5178,121.3187,111.7230,128.3577,118.7096,128.2565,120.1252,125.0530,122.1788,128.0818,130.8355,124.2773,126.1727,114.6082,125.4759,123.2586,122.4135,134.4136,127.4888,121.3756,91.4539,120.3514,119.5433,138.7148,129.9811,127.8341,124.9711,126.1813
2002-09-01,125.2756,117.7297,118.5511,110.1108,120.0757,126.4834,125.4669,122.1245,115.5681,121.4787,125.0036,126.1035,123.7979,124.7422,125.1586,124.6802,124.6904,116.3915,130.4170,126.5441,128.6617,121.9965,130.1274,122.0370,112.6631,129.1491,119.4474,128.5957,121.2331,125.4482,122.7940,129.0262,131.4342,124.9872,126.9285,115.3708,126.4619,123.9286,123.0059,135.0379,128.3866,122.1707,92.6576,120.4399,120.1912,139.6604,130.7716,128.6455,125.903,127.4137
2002-10-01,127.6810,118.4386,119.4231,110.7505,121.1897,127.3929,126.0125,122.8830,117.6019,122.2892,126.0953,126.8882,124.9097,125.6953,125.6826,125.9927,125.4336,117.6656,131.3972,127.6527,129.3300,122.3347,130.9952,122.5095,112.7620,129.6304,120.1863,128.6980,122.4102,126.1115,123.4727,130.2292,131.8727,125.6608,127.3886,116.1746,127.9964,124.5207,123.6309,135.6768,128.8619,122.9257,93.3524,120.909,121.2618,140.7536,132.158,129.4246,127.1188,128.5714
2002-11-01,125.4831,116.8388,117.9821,109.9253,119.9224,125.8662,123.9971,121.5923,114.5785,120.7103,123.6386,125.2889,123.6528,123.9303,124.4195,124.1640,123.7743,115.7233,129.6767,125.8391,127.8485,121.1924,129.3254,121.2819,110.4609,128.3360,118.9527,127.1372,120.9550,124.4047,121.7213,129.2340,130.2244,124.0129,126.1056,114.5886,126.5994,123.0758,122.2640,133.7606,127.8802,121.474,92.7029,119.3277,119.4622,139.1527,130.059,127.8431,125.3078,126.555
2002-12-01,124.7494,115.2988,116.9685,108.9672,119.0220,124.7273,122.3982,120.5237,113.5067,119.5292,122.5464,124.1358,122.8007,122.7389,123.2916,123.0531,122.5468,114.8076,128.3033,124.5795,126.7847,120.1760,127.9928,120.2087,108.7666,127.3283,117.9639,125.7267,120.0658,123.0012,120.4805,128.4052,128.9606,122.8357,125.0432,113.4827,125.8261,121.8866,121.0536,131.8945,126.9743,120.3702,92.0263,117.8961,118.1581,138.3083,128.8084,126.7138,124.238,125.3658
2003-01-01,122.0486,113.2663,115.1836,108.7235,117.8373,123.0050,119.9319,119.0852,112.6873,117.6473,120.4105,122.4054,121.3912,120.7261,121.6813,121.4990,120.1416,114.1034,125.9456,122.8045,124.8862,118.8144,125.4135,118.5353,107.2313,125.2907,116.4489,123.1927,118.8391,120.7747,118.5539,127.5263,125.9829,120.9572,123.1648,112.2574,123.9803,120.0205,119.1068,129.3439,126.1662,118.7896,92.91,115.1569,115.8554,136.151,126.3212,124.7197,121.7371,124.4944
2003-02-01,122.8129,113.1738,115.1658,109.8500,118.6845,123.1619,119.6813,119.1787,113.2278,117.5435,121.2169,122.2276,122.0551,120.3837,121.1882,122.0141,119.6554,115.4718,125.9367,124.4080,124.3174,117.9085,124.8148,118.0296,107.2095,124.1430,116.5377,121.5265,119.3941,120.3768,118.2839,128.9314,125.5980,120.6747,122.1010,111.9347,124.7614,119.6581,118.6096,128.6887,126.2519,118.5427,94.4838,115.1779,115.6683,136.0428,126.4184,124.0953,121.4169,124.6435
2003-03-01,123.3710,113.2927,114.5364,110.2114,118.8538,123.0517,119.8791,118.7713,113.6264,117.3593,121.6377,121.3041,122.4054,119.5382,120.1694,121.8154,119.0417,116.2764,126.0099,124.4238,124.1287,116.4565,124.4519,117.0593,107.6033,122.6922,116.6741,120.1303,119.1613,120.1919,118.0945,130.2919,125.1737,120.4626,120.7138,110.8909,125.3024,118.9401,118.3621,128.4038,125.3455,117.8974,94.4628,115.2961,115.6317,135.5415,126.6641,123.2667,120.7519,123.8374
2003-04-01,123.1975,112.2438,113.0520,108.6659,117.6302,121.8727,119.0717,117.4950,111.1613,116.2326,121.5499,119.8874,121.7684,118.1100,118.7852,120.5046,118.0404,115.1614,124.9305,123.4700,123.4683,115.1837,123.4425,115.7463,106.4240,121.7168,115.7152,118.9950,117.8618,119.2801,116.8712,128.3363,124.5991,119.3893,119.5188,109.6051,124.2922,117.7906,117.4655,127.1466,123.992,116.3644,92.4146,114.9162,114.6321,134.7278,125.981,122.0959,119.5148,121.6417
2003-05-01,119.3071,107.7561,108.7713,105.5172,113.8310,117.4805,114.0249,112.8514,108.1477,111.7234,118.6889,114.7273,118.4447,113.1210,113.3163,116.0787,112.9049,112.1441,120.3091,119.2148,119.1606,109.7345,118.1633,110.7787,102.4776,116.2001,111.8889,112.9418,113.4965,114.3989,112.0582,125.8663,119.1746,114.8088,113.9333,105.1450,120.7663,112.8783,112.7090,121.5025,119.0227,111.535,89.3195,110.382,110.1037,129.9563,121.9331,116.9595,114.6007,117.3292
2003-06-01,119.6080,107.1429,107.8943,105.8132,113.8749,116.9806,113.2400,112.2440,107.8479,111.0134,119.0799,113.9269,117.9138,112.1022,112.1327,115.6664,111.7904,112.1511,119.7041,118.4735,118.1324,108.3996,117.2143,109.7526,101.9985,114.6594,111.5358,111.1421,113.3284,113.4900,111.0555,126.2977,118.7912,113.9084,112.4141,104.0603,120.5410,111.8150,111.7865,120.4290,118.331,110.6087,89.9217,110.1117,109.2505,128.8924,121.6236,115.8701,113.5627,116.7697
2003-07-01,120.4727,108.7832,109.0864,106.4882,114.8075,118.2598,115.2343,113.7458,109.1367,112.6462,119.5988,115.4298,119.2049,113.6090,113.9836,116.6523,113.6115,112.9538,121.4697,120.0113,119.8225,110.1823,119.3126,111.3543,103.6561,116.5796,113.1213,113.2144,114.4241,115.4726,112.7512,126.4570,121.4402,115.7842,114.3270,105.3340,121.4192,113.4454,113.7287,122.4399,119.9347,111.9894,90.1031,112.4299,110.9233,130.4782,122.8395,117.4933,115.1007,117.5184
2003-08-01,121.1211,110.2427,110.3541,107.9989,116.1586,119.6027,116.7656,115.2972,110.4300,113.9751,120.1492,117.0368,120.2792,115.1468,115.7000,118.0088,115.0944,113.8011,123.0733,121.4719,120.7892,111.7030,120.8149,112.8366,104.8870,117.8522,114.2854,114.7038,115.7736,116.9063,114.2221,127.6665,123.1559,117.2120,115.7922,106.6537,122.4605,114.8677,115.0479,124.2460,121.6018,113.5176,91.7718,113.9469,112.3021,131.3965,123.8017,118.9043,116.4399,118.9631
2003-09-01,119.0078,109.1854,109.1120,107.8289,115.2379,118.3767,115.3789,114.1993,109.0392,112.4698,118.3099,115.4615,118.9583,113.6295,114.1544,116.6691,113.4482,112.8647,121.8008,120.1571,119.2146,110.0123,119.2508,111.3834,103.8236,115.7122,113.0033,112.8030,114.4697,115.3857,112.9418,127.3803,121.9866,115.9239,113.9607,105.2671,121.1940,113.3944,113.5756,122.9305,120.2152,112.2403,91.8573,112.7301,110.9232,129.3535,122.3532,117.3041,114.8134,117.4733
2003-10-01,115.5588,106.5783,106.6681,106.7221,113.0484,115.9233,112.2394,111.7360,107.6410,109.7486,115.0618,112.5190,116.1468,110.6366,111.3309,114.0939,110.1036,111.2402,118.6227,117.2991,116.7578,107.4064,115.8476,108.6894,102.0665,112.5210,110.7310,109.5130,112.2409,112.2955,110.1264,126.7174,118.1861,112.9547,110.9963,102.8652,118.9001,110.5180,110.9844,119.5216,117.7314,109.9112,91.6251,108.9988,108.0325,126.4713,119.2165,114.267,111.8017,115.0075
2003-11-01,115.5541,106.0182,105.8161,105.8893,112.3611,115.2663,111.6666,110.9040,107.2135,109.0810,114.5453,111.4997,115.4636,109.6704,110.2708,113.3248,109.2065,110.6949,118.0867,116.4876,115.9441,106.2528,115.1300,107.6782,101.5299,111.4326,110.1000,108.2476,111.4482,111.6279,109.5968,126.5613,117.6378,112.4147,109.8836,101.8295,118.5142,109.5687,110.2481,118.7841,116.5913,108.9892,90.731,108.632,107.4645,125.8988,118.5507,113.2257,111.0669,114.0017
2003-12-01,113.7505,103.5473,104.3382,104.6904,110.8194,113.6141,108.7509,109.1791,105.4698,107.1526,113.0387,110.0282,113.7350,107.9793,108.8378,111.7875,107.1186,109.0357,115.4297,114.5113,114.4629,105.4404,112.5912,106.3654,99.7139,110.3714,108.4547,106.5105,110.2911,109.2660,107.2247,125.8341,114.4136,110.1085,108.7389,100.7940,117.1087,107.8887,108.3773,115.6607,115.6183,107.6098,90.4083,105.4876,105.0715,124.8195,116.2773,111.5927,109.2557,112.8146
2004-01-01,112.4484,102.0436,102.6100,102.8227,109.0484,112.0209,107.0909,107.4697,104.4368,105.5502,111.6449,108.2919,112.2793,106.2607,107.0711,109.9304,105.4348,107.6048,113.6652,112.8059,113.3997,103.9954,110.9297,104.8046,98.2793,109.0401,107.1619,104.7746,108.4995,107.7444,105.4717,124.4195,113.0743,108.9017,107.2594,99.2854,115.6729,106.4154,107.1349,113.6721,114.0216,105.8792,88.5162,103.9819,103.4507,123.5359,114.8041,109.9405,107.4627,111.0424
